WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20210704,S08000032,,75 - 84,,All,d,Emergency,,263,262.5,0.2
20210704,S08000032,,85 and over,,All,d,Emergency,,143,136,5.1
20210704,S08000032,,All ages,d,All,d,Emergency,,1444,1436,0.6
20210704,S08000032,,All ages,d,Female,,Emergency,,809,733.5,10.3
20210704,S08000032,,All ages,d,Male,,Emergency,,618,694.5,-11
20210704,S92000003,d,Under 5,,All,d,Emergency,,797,683,16.7
20210704,S92000003,d,5 - 14,,All,d,Emergency,,356,449.5,-20.8
20210704,S92000003,d,15 - 44,,All,d,Emergency,,2289,2400,-4.6
20210704,S92000003,d,45 - 64,,All,d,Emergency,,2834,2757.5,2.8
20210704,S92000003,d,65 - 74,,All,d,Emergency,,1849,1914,-3.4
20210704,S92000003,d,75 - 84,,All,d,Emergency,,2087,2104.5,-0.8
20210704,S92000003,d,85 and over,,All,d,Emergency,,1399,1291.5,8.3
20210704,S92000003,d,All ages,d,All,d,Emergency,,11613,11600,0.1
20210704,S92000003,d,All ages,d,Female,,Emergency,,5997,5843.5,2.6
20210704,S92000003,d,All ages,d,Male,,Emergency,,5511,5597,-1.5
20210704,NA,NA,45 - 64,,All,d,Emergency,,8,4,100
20210704,NA,NA,All ages,d,All,d,Emergency,,12,11,9.1
20210704,NA,NA,All ages,d,Male,,Emergency,,9,7,28.6
20210711,S08000015,,Under 5,,All,d,Emergency,,67,73.5,-8.8
20210711,S08000015,,5 - 14,,All,d,Emergency,,30,42.5,-29.4
20210711,S08000015,,15 - 44,,All,d,Emergency,,193,203.5,-5.2
20210711,S08000015,,45 - 64,,All,d,Emergency,,259,246.5,5.1
20210711,S08000015,,65 - 74,,All,d,Emergency,,193,182,6
20210711,S08000015,,75 - 84,,All,d,Emergency,,176,158.5,11
20210711,S08000015,,85 and over,,All,d,Emergency,,81,87.5,-7.4
20210711,S08000015,,All ages,d,All,d,Emergency,,999,994,0.5
20210711,S08000015,,All ages,d,Female,,Emergency,,519,502.5,3.3
20210711,S08000015,,All ages,d,Male,,Emergency,,476,485.5,-2
20210711,S08000016,,Under 5,,All,d,Emergency,,21,19,10.5
20210711,S08000016,,5 - 14,,All,d,Emergency,,8,9,-11.1
20210711,S08000016,,15 - 44,,All,d,Emergency,,15,23.5,-36.2
20210711,S08000016,,45 - 64,,All,d,Emergency,,41,46.5,-11.8
20210711,S08000016,,65 - 74,,All,d,Emergency,,33,40.5,-18.5
20210711,S08000016,,75 - 84,,All,d,Emergency,,45,50,-10
20210711,S08000016,,85 and over,,All,d,Emergency,,25,42.5,-41.2
20210711,S08000016,,All ages,d,All,d,Emergency,,188,231,-18.6
20210711,S08000016,,All ages,d,Female,,Emergency,,89,120.5,-26.1
20210711,S08000016,,All ages,d,Male,,Emergency,,95,108,-12
20210711,S08000017,,Under 5,,All,d,Emergency,,23,15.5,48.4
20210711,S08000017,,5 - 14,,All,d,Emergency,,17,8.5,100
20210711,S08000017,,15 - 44,,All,d,Emergency,,58,56.5,2.7
20210711,S08000017,,45 - 64,,All,d,Emergency,,69,71.5,-3.5
20210711,S08000017,,65 - 74,,All,d,Emergency,,52,56.5,-8
20210711,S08000017,,75 - 84,,All,d,Emergency,,60,70,-14.3
20210711,S08000017,,85 and over,,All,d,Emergency,,47,41,14.6
20210711,S08000017,,All ages,d,All,d,Emergency,,326,319.5,2
20210711,S08000017,,All ages,d,Female,,Emergency,,160,166.5,-3.9
20210711,S08000017,,All ages,d,Male,,Emergency,,166,150,10.7
20210711,S08000019,,Under 5,,All,d,Emergency,,33,51,-35.3
20210711,S08000019,,5 - 14,,All,d,Emergency,,22,19,15.8
20210711,S08000019,,15 - 44,,All,d,Emergency,,137,158,-13.3
20210711,S08000019,,45 - 64,,All,d,Emergency,,137,193.5,-29.2
20210711,S08000019,,65 - 74,,All,d,Emergency,,93,122.5,-24.1
20210711,S08000019,,75 - 84,,All,d,Emergency,,111,139.5,-20.4
20210711,S08000019,,85 and over,,All,d,Emergency,,62,75.5,-17.9
20210711,S08000019,,All ages,d,All,d,Emergency,,595,759,-21.6
20210711,S08000019,,All ages,d,Female,,Emergency,,307,395.5,-22.4
20210711,S08000019,,All ages,d,Male,,Emergency,,287,359.5,-20.2
20210711,S08000020,,Under 5,,All,d,Emergency,,55,60,-8.3
20210711,S08000020,,5 - 14,,All,d,Emergency,,54,49.5,9.1
20210711,S08000020,,15 - 44,,All,d,Emergency,,153,181,-15.5
20210711,S08000020,,45 - 64,,All,d,Emergency,,200,226,-11.5
20210711,S08000020,,65 - 74,,All,d,Emergency,,151,159.5,-5.3
20210711,S08000020,,75 - 84,,All,d,Emergency,,215,169,27.2
20210711,S08000020,,85 and over,,All,d,Emergency,,150,103.5,44.9
20210711,S08000020,,All ages,d,All,d,Emergency,,978,948.5,3.1
20210711,S08000020,,All ages,d,Female,,Emergency,,482,469,2.8
20210711,S08000020,,All ages,d,Male,,Emergency,,485,462,5
20210711,S08000022,,Under 5,,All,d,Emergency,,35,34.5,1.4
20210711,S08000022,,5 - 14,,All,d,Emergency,,23,29.5,-22
20210711,S08000022,,15 - 44,,All,d,Emergency,,120,125.5,-4.4
20210711,S08000022,,45 - 64,,All,d,Emergency,,121,139.5,-13.3
20210711,S08000022,,65 - 74,,All,d,Emergency,,85,106,-19.8
20210711,S08000022,,75 - 84,,All,d,Emergency,,119,105,13.3
20210711,S08000022,,85 and over,,All,d,Emergency,,64,68.5,-6.6
20210711,S08000022,,All ages,d,All,d,Emergency,,567,608.5,-6.8
20210711,S08000022,,All ages,d,Female,,Emergency,,253,304.5,-16.9
20210711,S08000022,,All ages,d,Male,,Emergency,,297,271,9.6
20210711,S08000024,,Under 5,,All,d,Emergency,,94,94,-0
20210711,S08000024,,5 - 14,,All,d,Emergency,,52,51.5,1
20210711,S08000024,,15 - 44,,All,d,Emergency,,392,368.5,6.4
20210711,S08000024,,45 - 64,,All,d,Emergency,,399,394.5,1.1
20210711,S08000024,,65 - 74,,All,d,Emergency,,288,247.5,16.4
20210711,S08000024,,75 - 84,,All,d,Emergency,,325,280,16.1
20210711,S08000024,,85 and over,,All,d,Emergency,,194,182,6.6
20210711,S08000024,,All ages,d,All,d,Emergency,,1745,1618,7.8
20210711,S08000024,,All ages,d,Female,,Emergency,,934,802.5,16.4
20210711,S08000024,,All ages,d,Male,,Emergency,,784,772.5,1.5
20210711,S08000025,,15 - 44,,All,d,Emergency,,9,4.5,100
20210711,S08000025,,45 - 64,,All,d,Emergency,,17,10.5,61.9
20210711,S08000025,,65 - 74,,All,d,Emergency,,7,7,-0
20210711,S08000025,,75 - 84,,All,d,Emergency,,5,5.5,-9.1
20210711,S08000025,,85 and over,,All,d,Emergency,,6,4,50
20210711,S08000025,,All ages,d,All,d,Emergency,,44,32,37.5
20210711,S08000025,,All ages,d,Female,,Emergency,,22,13.5,63
20210711,S08000025,,All ages,d,Male,,Emergency,,20,14.5,37.9
20210711,S08000026,,15 - 44,,All,d,Emergency,,8,5.5,45.5
20210711,S08000026,,45 - 64,,All,d,Emergency,,11,11,-0
20210711,S08000026,,65 - 74,,All,d,Emergency,,10,5.5,81.8
20210711,S08000026,,75 - 84,,All,d,Emergency,,7,8.5,-17.6
20210711,S08000026,,All ages,d,All,d,Emergency,,40,37,8.1
20210711,S08000026,,All ages,d,Female,,Emergency,,17,19,-10.5
20210711,S08000026,,All ages,d,Male,,Emergency,,19,17.5,8.6
20210711,S08000028,,15 - 44,,All,d,Emergency,,17,10,70
20210711,S08000028,,45 - 64,,All,d,Emergency,,18,20,-10
20210711,S08000028,,65 - 74,,All,d,Emergency,,9,9.5,-5.3
20210711,S08000028,,75 - 84,,All,d,Emergency,,11,13.5,-18.5
20210711,S08000028,,85 and over,,All,d,Emergency,,7,10,-30
20210711,S08000028,,All ages,d,All,d,Emergency,,67,66.5,0.8
20210711,S08000028,,All ages,d,Female,,Emergency,,33,39,-15.4
20210711,S08000028,,All ages,d,Male,,Emergency,,30,26,15.4
20210711,S08000029,,Under 5,,All,d,Emergency,,61,56.5,8
20210711,S08000029,,5 - 14,,All,d,Emergency,,24,19.5,23.1
20210711,S08000029,,15 - 44,,All,d,Emergency,,172,155.5,10.6
20210711,S08000029,,45 - 64,,All,d,Emergency,,174,160.5,8.4
20210711,S08000029,,65 - 74,,All,d,Emergency,,123,133,-7.5
20210711,S08000029,,75 - 84,,All,d,Emergency,,164,133.5,22.8
20210711,S08000029,,85 and over,,All,d,Emergency,,111,89.5,24
20210711,S08000029,,All ages,d,All,d,Emergency,,829,748,10.8
20210711,S08000029,,All ages,d,Female,,Emergency,,436,404,7.9
20210711,S08000029,,All ages,d,Male,,Emergency,,390,341,14.4
20210711,S08000030,,Under 5,,All,d,Emergency,,65,52.5,23.8
20210711,S08000030,,5 - 14,,All,d,Emergency,,34,34.5,-1.4
20210711,S08000030,,15 - 44,,All,d,Emergency,,198,200,-1
20210711,S08000030,,45 - 64,,All,d,Emergency,,218,197.5,10.4
20210711,S08000030,,65 - 74,,All,d,Emergency,,162,174.5,-7.2
20210711,S08000030,,75 - 84,,All,d,Emergency,,176,189.5,-7.1
20210711,S08000030,,85 and over,,All,d,Emergency,,108,134,-19.4
20210711,S08000030,,All ages,d,All,d,Emergency,,961,982.5,-2.2
20210711,S08000030,,All ages,d,Female,,Emergency,,468,485.5,-3.6
20210711,S08000030,,All ages,d,Male,,Emergency,,492,491,0.2
20210711,S08000031,,Under 5,,All,d,Emergency,,158,131.5,20.2
20210711,S08000031,,5 - 14,,All,d,Emergency,,74,75.5,-2
20210711,S08000031,,15 - 44,,All,d,Emergency,,615,614,0.2
20210711,S08000031,,45 - 64,,All,d,Emergency,,645,734,-12.1
20210711,S08000031,,65 - 74,,All,d,Emergency,,398,411,-3.2
20210711,S08000031,,75 - 84,,All,d,Emergency,,446,431.5,3.4
20210711,S08000031,,85 and over,,All,d,Emergency,,288,305,-5.6
20210711,S08000031,,All ages,d,All,d,Emergency,,2624,2702.5,-2.9
20210711,S08000031,,All ages,d,Female,,Emergency,,1361,1356,0.4
20210711,S08000031,,All ages,d,Male,,Emergency,,1223,1308.5,-6.5
20210711,S08000032,,Under 5,,All,d,Emergency,,54,71.5,-24.5
20210711,S08000032,,5 - 14,,All,d,Emergency,,24,33.5,-28.4
20210711,S08000032,,15 - 44,,All,d,Emergency,,306,294.5,3.9
20210711,S08000032,,45 - 64,,All,d,Emergency,,397,388,2.3
20210711,S08000032,,65 - 74,,All,d,Emergency,,234,248.5,-5.8
